D3,HR,TILT,FQ,OBS,RSRP
640.2382369,3.341463415,8.7,2600,1,-92
630.2015551,3.261904762,8.8,2600,1,-90
620.3176606,3.261904762,8.9,2600,1,-95
612.4132592,3.261904762,9,2600,1,-94
603.5238189,3.261904762,9.2,2600,1,-95
603.5238189,3.261904762,9.2,2600,1,-95
566.3585437,2.97826087,9.4,2600,1,-94
565.3715592,2.97826087,9.4,2600,1,-89
543.3387525,2.854166667,9.6,2600,1,-93
539.3931776,2.854166667,9.6,2600,0,-97
526.5757305,2.854166667,9.9,2600,0,-94
515.910845,2.914893617,10.2,2600,1,-95
506.874738,2.854166667,10.3,2600,1,-94
497.0331981,2.854166667,10.5,2600,1,-96
486.214973,2.854166667,10.7,2600,1,-100
476.7651413,2.97826087,11.2,2600,1,-101
467.933756,2.97826087,11.4,2600,1,-102
460.0891218,2.97826087,11.6,2600,0,-105
460.0891218,2.97826087,11.6,2600,1,-104
467.7403126,2.914893617,11.3,2600,1,-104
476.5752826,2.914893617,11.1,2600,1,-96
482.8457311,3.044444444,11.2,2600,1,-100
489.7193074,3.044444444,11,2600,1,-100
488.5498951,2.97826087,10.9,2600,1,-100
480.6922092,2.97826087,11.1,2600,1,-100
471.8580295,2.97826087,11.3,2600,1,-100
376.1980861,2.74,13.8,2600,0,-95
364.533949,2.74,14.2,2600,0,-95
269.7424698,2.634615385,19.4,2600,0,-100
263.1083427,2.634615385,19.9,2600,0,-100
255.8847397,2.68627451,20.9,2600,0,-105
251.1812095,2.68627451,21.4,2600,0,-101
247.4267568,2.68627451,21.8,2600,1,-103
247.4267568,2.68627451,21.8,2600,1,-108
289.7481665,2.634615385,17.9,2600,0,-97
300.5661325,2.68627451,17.4,2600,0,-98
314.8412298,2.854166667,17.2,2600,0,-103
308.5206638,2.74,17.1,2600,0,-103
286.5868106,2.58490566,17.9,2600,0,-102
283.7199323,2.58490566,18,2600,0,-102
281.8102198,2.58490566,18.2,2600,0,-99
280.5084669,2.68627451,18.8,2600,0,-99
281.4604768,2.68627451,18.7,2600,0,-96
279.8660394,2.74,19.1,2600,0,-97
277.6544615,2.68627451,19,2600,0,-97
277.6544615,2.68627451,19,2600,0,-95
277.0415131,2.58490566,18.5,2600,0,-96
277.9946043,2.58490566,18.5,2600,0,-95
278.9480238,2.58490566,18.4,2600,0,-94
279.9017685,2.58490566,18.3,2600,0,-92
281.8102198,2.58490566,18.2,2600,0,-94
284.0176051,2.634615385,18.3,2600,0,-89
287.8367593,2.634615385,18,2600,0,-97
284.0176051,2.634615385,18.3,2600,0,-97
276.3946454,2.634615385,18.9,2600,0,-95
265.9492433,2.634615385,19.7,2600,0,-99
265.9492433,2.634615385,19.7,2600,0,-99
255.5503864,2.634615385,20.6,2600,0,-98
253.6651336,2.634615385,20.9,2600,0,-99
254.0019685,2.68627451,21.1,2600,0,-94
254.0019685,2.68627451,21.1,2600,0,-94
1055.129376,1.957142857,3.7,2600,0,-105
1061.117336,1.957142857,3.6,2600,0,-105
1072.095611,1.957142857,3.6,2600,0,-105
1076.087822,1.957142857,3.6,2600,0,-104
1069.915885,1.876712329,3.4,2600,0,-100
1058.935787,1.876712329,3.5,2600,0,-100
1050.950522,1.876712329,3.5,2600,0,-98
1049.95238,1.876712329,3.5,2600,0,-92
1051.712889,1.779220779,3.3,2600,0,-94
1056.704784,1.779220779,3.3,2600,0,-84
1066.688802,1.779220779,3.2,2600,0,-89
1073.514322,1.7125,3.1,2600,0,-102
1075.511506,1.7125,3,2600,0,-109
1083.662309,1.779220779,3.2,2600,1,-112
1096.642604,1.779220779,3.1,2600,0,-112
1107.626291,1.779220779,3.1,2600,0,-109
1110.621898,1.779220779,3.1,2600,0,-111
1118.557106,1.756410256,3,2600,0,-103
1130.540579,1.756410256,3,2600,0,-104
1139.528411,1.756410256,3,2600,0,-103
1139.528411,1.756410256,3,2600,0,-107
1127.544678,1.756410256,3,2600,0,-107
1116.559895,1.756410256,3,2600,0,-107
1104.630708,1.779220779,3.1,2600,0,-109
1092.648617,1.779220779,3.2,2600,1,-107
1081.665383,1.779220779,3.2,2600,1,-103
1081.665383,1.779220779,3.2,2600,1,-103
1197.289021,2.174603175,3.6,1800,1,-113
788.6241183,3.914285714,7.5,2600,0,-102
778.9736838,4.151515152,7.7,2600,0,-102
772.4467619,4.566666667,8,2600,0,-102
758.5842076,4.566666667,8.2,2600,1,-99
744.442073,4.28125,8.2,2600,1,-101
732.5639904,4.28125,8.3,2600,1,-101
718.4218816,4.029411765,8.3,2600,0,-101
704.569372,4.029411765,8.5,2600,0,-104
691.1765332,4.419354839,8.9,2600,0,-103
679.3209845,4.419354839,9.1,2600,0,-105
666.6430829,4.566666667,9.4,2600,0,-105
653.8149585,4.566666667,9.6,2600,0,-100
640.1757571,4.724137931,9.9,2600,0,-101
627.1945472,4.566666667,10,2600,0,-99
622.2684308,4.566666667,10.1,2600,0,-99
603.5602704,4.566666667,10.4,2600,0,-94
595.6886771,4.566666667,10.5,2600,0,-99
588.6229693,4.419354839,10.6,2600,0,-101
581.9218161,4.566666667,10.8,2600,0,-105
575.4754556,4.151515152,10.6,2600,0,-110
570.5584983,4.151515152,10.7,2600,0,-113
567.7930961,4.28125,10.8,2600,0,-117
566.6259789,4.151515152,10.8,2600,0,-118
566.6259789,4.151515152,10.8,2600,0,-111
564.6600747,4.151515152,10.8,2600,0,-113
564.6600747,4.151515152,10.8,2600,0,-114
566.4432893,4.029411765,10.7,2600,0,-112
564.6600747,4.151515152,10.8,2600,0,-112
563.6772126,4.151515152,10.8,2600,0,-110
565.4599897,4.029411765,10.7,2600,0,-108
565.4599897,4.029411765,10.7,2600,0,-103
564.7450752,3.605263158,10.3,2600,0,-103
563.7605875,3.605263158,10.3,2600,0,-96
563.7605875,3.605263158,10.3,2600,0,-93
564.0576212,3.261904762,9.8,2600,0,-102
563.0719315,3.261904762,9.9,2600,0,-106
563.0719315,3.261904762,9.9,2600,0,-107
564.2269047,3.341463415,9.9,2600,0,-107
563.2415113,3.341463415,10,2600,0,-107
560.8074536,3.605263158,10.3,2600,0,-108
559.1296808,3.261904762,9.9,2600,0,-109
559.6472103,3.512820513,10.2,2600,0,-109
557.6782226,3.512820513,10.3,2600,0,-108
558.6626889,3.512820513,10.3,2600,0,-107
555.8866791,3.605263158,10.4,2600,0,-106
556.8707211,3.605263158,10.4,2600,0,-107
557.8548198,3.605263158,10.4,2600,0,-107
557.8548198,3.605263158,10.4,2600,0,-106
556.8707211,3.605263158,10.4,2600,0,-104
556.6938117,3.512820513,10.3,2600,0,-99
556.6938117,3.512820513,10.3,2600,0,-96
557.5033632,3.425,10.2,2600,0,-96
555.7094565,3.512820513,10.3,2600,0,-92
556.6938117,3.512820513,10.3,2600,0,-94
556.1735341,3.261904762,10,2600,0,-94
559.1296808,3.261904762,9.9,2600,0,-97
559.7794208,3.113636364,9.7,2600,0,-105
559.7794208,3.113636364,9.7,2600,0,-106
562.7379497,3.113636364,9.6,2600,0,-109
566.6833331,3.113636364,9.6,2600,0,-108
569.6428706,3.113636364,9.5,2600,0,-106
573.5895745,3.113636364,9.5,2600,0,-109
579.1934047,2.97826087,9.2,2600,0,-104
584.1318344,2.97826087,9.1,2600,0,-104
589.2266118,3.044444444,9.1,2600,0,-107
595.1537616,3.044444444,9,2600,0,-107
601.3268662,2.74,8.4,2600,0,-107
607.2643576,2.74,8.3,2600,0,-105
613.2030659,2.74,8.2,2600,0,-103
620.1330502,2.74,8.2,2600,0,-101
627.3452,2.854166667,8.2,2600,0,-99
632.2950261,2.854166667,8.2,2600,0,-99
640.2163697,2.854166667,8.1,2600,0,-96
649.9846152,2.795918367,7.9,2600,0,-93
662.8672567,2.795918367,7.7,2600,0,-92
675.7543933,2.795918367,7.6,2600,0,-92
689.5106961,2.74,7.3,2600,0,-91
702.4087129,2.74,7.2,2600,0,-93
717.1750135,2.68627451,6.9,2600,0,-91
732.9454277,2.634615385,6.7,2600,0,-93
749.7206146,2.58490566,6.5,2600,0,-90
765.6219694,2.58490566,6.3,2600,0,-88
782.3094017,2.490909091,6.1,2600,0,-88
797.2283236,2.490909091,5.9,2600,0,-91
812.0498753,2.446428571,5.8,2600,0,-86
825.9812347,2.446428571,5.7,2600,0,-93
841.9055767,2.446428571,5.6,2600,0,-93
858.8282715,2.446428571,5.4,2600,0,-95
875.7539609,2.446428571,5.3,2600,0,-95
892.6824743,2.446428571,5.2,2600,0,-96
907.5329195,2.403508772,5.1,2600,0,-98
916.4982269,2.403508772,5,2600,0,-98
931.3565375,2.362068966,4.9,2600,0,-97
943.3138396,2.362068966,4.8,2600,0,-99
953.2790777,2.362068966,4.8,2600,0,-100
963.2450363,2.362068966,4.7,2600,0,-101
972.2149968,2.362068966,4.7,2600,0,-101
984.1757973,2.362068966,4.6,2600,0,-103
995.1406936,2.362068966,4.6,2600,0,-106
1005.109447,2.362068966,4.5,2600,1,-108
1014.081851,2.362068966,4.5,2600,1,-109
1025.893757,2.283333333,4.3,2600,1,-109
1034.943477,2.322033898,4.3,2600,1,-110
1041.923702,2.322033898,4.3,2600,0,-110
1053.890412,2.322033898,4.3,2600,0,-112
1064.787772,2.283333333,4.2,2600,1,-113
1074.761834,2.283333333,4.1,2600,1,-112
1084.596238,2.209677419,4,2600,1,-112
1095.570171,2.209677419,3.9,2600,1,-112
1102.553854,2.209677419,3.9,2600,1,-112
1110.402179,2.140625,3.8,2600,1,-111
1118.384996,2.140625,3.8,2600,1,-105
1126.634368,2.283333333,3.9,2600,1,-104
1134.351357,2.140625,3.7,2600,1,-102
1143.332847,2.140625,3.7,2600,1,-107
1152.314627,2.140625,3.6,2600,1,-104
1164.04682,2.014705882,3.4,2600,0,-100
1174.271263,2.140625,3.6,2600,1,-93
1184.252085,2.140625,3.5,2600,1,-101
1194.172517,2.107692308,3.5,2600,0,-98
1207.149121,2.107692308,3.4,2600,0,-101
1219.127967,2.107692308,3.4,2600,0,-105
1230.108938,2.107692308,3.4,2600,0,-104
1244.085206,2.107692308,3.3,2600,0,-106
1257.17978,2.174603175,3.4,2600,0,-107
1272.154079,2.174603175,3.3,2600,0,-108
1286.073482,2.140625,3.3,2600,0,-109
1298.054313,2.140625,3.2,2600,0,-111
1312.14519,2.209677419,3.3,2600,0,-108
1302.120194,1.65060241,2.4,1800,0,-95
1291.171948,1.670731707,2.4,1800,0,-95
1279.182942,1.670731707,2.5,1800,0,-101
1093.932813,1.902777778,3.4,2600,0,-100
1077.961502,1.902777778,3.5,2600,0,-100
1066.107405,1.957142857,3.6,2600,0,-101
1046.147695,1.957142857,3.7,2600,0,-104
1028.250942,1.985507246,3.8,2600,0,-106
1012.422837,2.044776119,4,2600,0,-101
1001.44945,2.044776119,4,2600,0,-101
982.5685727,2.075757576,4.2,2600,0,-100
964.6165041,2.075757576,4.2,2600,0,-98
944.7475853,2.107692308,4.4,2600,0,-94
934.7769787,2.107692308,4.4,2600,0,-100
918.9042388,2.140625,4.6,2600,0,-96
905.9459145,2.140625,4.6,2600,0,-95
891.0779988,2.174603175,4.8,2600,0,-95
875.1342754,2.174603175,4.9,2600,0,-96
863.1778496,2.174603175,4.9,2600,0,-96
840.2648392,2.174603175,5.1,2600,0,-94
828.4020763,2.209677419,5.2,2600,0,-98
816.4520807,2.209677419,5.3,2600,0,-100
806.4948853,2.209677419,5.4,2600,0,-100
794.5476701,2.209677419,5.4,2600,0,-102
783.5974732,2.209677419,5.5,2600,0,-102
772.6486912,2.209677419,5.6,2600,0,-100
759.7111293,2.209677419,5.7,2600,0,-100
744.7858753,2.209677419,5.8,2600,0,-101
730.9616953,2.245901639,6,2600,0,-100
716.0446913,2.245901639,6.1,2600,0,-100
698.2585481,2.283333333,6.4,2600,0,-101
683.3520323,2.283333333,6.5,2600,0,-100
669.4430521,2.283333333,6.7,2600,0,-98
654.5448801,2.283333333,6.8,2600,0,-96
638.5389573,2.245901639,6.9,2600,0,-97
622.9028817,2.322033898,7.2,2600,0,-96
608.0238482,2.322033898,7.4,2600,0,-94
591.1683347,2.322033898,7.7,2600,0,-95
576.3028718,2.322033898,7.9,2600,0,-93
565.4060488,2.322033898,8,2600,0,-88
552.3929761,2.283333333,8.1,2600,0,-84
542.4923963,2.283333333,8.2,2600,0,-89
534.8663384,2.362068966,8.6,2600,0,-82
533.8773267,2.362068966,8.6,2600,0,-83
534.8663384,2.362068966,8.6,2600,0,-88
536.844484,2.362068966,8.6,2600,0,-83
538.8227909,2.362068966,8.5,2600,0,-91
539.8120043,2.362068966,8.5,2600,0,-87
540.8012574,2.362068966,8.5,2600,1,-87
541.7905499,2.362068966,8.5,2600,1,-94
540.9482415,2.403508772,8.6,2600,1,-99
542.9263302,2.403508772,8.6,2600,1,-105
540.9482415,2.403508772,8.6,2600,1,-95
542.9263302,2.403508772,8.6,2600,1,-94
542.9263302,2.403508772,8.6,2600,1,-101
542.2361109,2.490909091,8.8,2600,1,-101
541.2476328,2.490909091,8.8,2600,1,-105
540.41188,2.537037037,8.9,2600,1,-94
539.4237666,2.537037037,9,2600,1,-95
538.4356972,2.537037037,9,2600,1,-97
537.4476719,2.537037037,9,2600,0,-101
537.4476719,2.537037037,9,2600,0,-103
537.7601696,2.634615385,9.2,2600,0,-99
538.7476218,2.634615385,9.2,2600,0,-98
539.5785392,2.58490566,9.1,2600,0,-98
542.1890814,2.795918367,9.5,2600,0,-101
546.805267,2.68627451,9.2,2600,0,-103
550.7558443,2.68627451,9.1,2600,0,-103
555.8506994,2.74,9.1,2600,0,-103
560.7896219,2.74,9,2600,0,-101
569.6823676,2.74,8.9,2600,0,-103
576.6012487,2.74,8.8,2600,0,-109
584.5109067,2.74,8.7,2600,0,-105
594.4013795,2.74,8.5,2600,0,-107
600.3374051,2.74,8.4,2600,0,-106
606.9810541,2.634615385,8.1,2600,0,-110
616.8841058,2.634615385,8,2600,0,-109
625.7994887,3.044444444,8.6,2600,0,-110
633.7136577,3.044444444,8.4,2600,0,-110
641.6548917,2.634615385,7.7,2600,0,-110
649.5852523,2.634615385,7.6,2600,0,-110
649.5852523,2.634615385,7.6,2600,0,-112
667.434641,2.634615385,7.4,2600,0,-112
678.4725492,2.68627451,7.3,2600,0,-104
692.3618996,2.68627451,7.2,2600,0,-104
702.1637986,2.634615385,7,2600,0,-106
711.0984461,2.634615385,6.9,2600,0,-103
720.0347214,2.634615385,6.8,2600,0,-102
730.082872,2.68627451,6.8,2600,0,-101
741.0074224,2.68627451,6.7,2600,0,-103
750.9407433,2.68627451,6.6,2600,0,-104
762.6401511,2.58490566,6.4,2600,0,-104
779.4318444,2.537037037,6.1,2600,0,-110
790.3701664,2.537037037,6.1,2600,0,-108
805.3924509,2.58490566,6,2600,0,-112
818.3226747,2.58490566,5.9,2600,0,-114
832.9477775,2.446428571,5.6,2600,0,-109
847.7829911,2.403508772,5.4,2600,0,-107
858.7345341,2.403508772,5.4,2600,0,-107
873.5794183,2.362068966,5.2,2600,0,-109
888.2572825,2.245901639,4.9,2600,0,-110
899.4759585,2.362068966,5.1,2600,1,-114
912.4264354,2.362068966,5,2600,0,-114
923.3856183,2.362068966,4.9,2600,0,-115
937.2513003,2.322033898,4.8,2600,0,-115
950.2068196,2.322033898,4.7,2600,0,-115
964.241671,2.362068966,4.7,2600,0,-114
975.2051066,2.362068966,4.7,2600,0,-114
985.9335677,2.245901639,4.4,2600,0,-115
998.9719716,2.283333333,4.4,2600,1,-116
1009.939602,2.283333333,4.4,2600,1,-116
1020.907929,2.283333333,4.3,2600,1,-115
1030.879721,2.283333333,4.3,2600,1,-115
1037.860299,2.283333333,4.3,2600,1,-117
1046.762628,2.245901639,4.2,2600,1,-114
1055.739078,2.245901639,4.1,2600,1,-115
1059.800925,2.283333333,4.2,2600,1,-117
1066.782546,2.283333333,4.2,2600,1,-119
1074.761834,2.283333333,4.1,2600,1,-119
1078.680676,2.245901639,4.1,2600,1,-122
1085.663392,2.245901639,4,2600,1,-118
765.6219694,2.58490566,6.3,1800,0,-102
750.9407433,2.68627451,6.6,1800,0,-102
740.0141891,2.68627451,6.7,1800,0,-91
730.082872,2.68627451,6.8,1800,0,-88
720.1534559,2.68627451,6.9,1800,0,-87
714.9517466,2.58490566,6.8,1800,0,-94
710.9796059,2.58490566,6.8,1800,0,-94
703.9105057,2.537037037,6.8,1800,0,-97
696.9598267,2.537037037,6.9,1800,0,-101
691.9956647,2.537037037,6.9,1800,0,-103
682.0689115,2.537037037,7,1800,0,-105
672.5213751,2.68627451,7.4,1800,1,-107
657.0555532,2.854166667,7.9,1800,0,-100
649.1301873,2.854166667,8,1800,0,-98
641.2066749,2.854166667,8.1,1800,0,-100
640.2163697,2.854166667,8.1,1800,1,-93
646.4371586,2.97826087,8.2,1800,1,-90
646.4371586,2.97826087,8.2,2600,1,-107
653.3681963,2.97826087,8.1,2600,0,-114
658.3198311,2.97826087,8,2600,0,-104
652.3779579,2.97826087,8.1,2600,0,-115
636.6820242,3.044444444,8.4,2600,0,-117
408.3748278,2.74,12.6,2600,0,-110
413.2614185,2.74,12.4,2600,0,-110
419.3375728,2.795918367,12.4,2600,0,-106
424.2275333,2.795918367,12.2,2600,0,-99
429.3262163,2.854166667,12.2,2600,1,-106
437.1555787,2.854166667,12,2600,1,-107
446.3742824,2.97826087,12,2600,1,-107
455.1889717,2.97826087,11.8,2600,1,-108
464.0107757,2.97826087,11.5,2600,1,-101
472.0519039,3.044444444,11.5,2600,1,-110
481.8640887,3.044444444,11.2,2600,1,-112
458.1288028,2.97826087,11.7,2600,1,-112
463.2278057,3.044444444,11.7,2600,1,-110
471.0711199,3.044444444,11.5,2600,1,-117
478.9196175,3.044444444,11.3,2600,1,-115
487.348951,3.261904762,11.5,2600,1,-113
358.7101894,2.74,14.5,1800,1,-99
356.0463453,2.795918367,14.8,1800,1,-100
354.5870838,2.68627451,14.5,1800,1,-96
354.5870838,2.68627451,14.5,1800,1,-95
357.7401291,2.74,14.5,1800,0,-94
360.6508006,2.74,14.4,1800,1,-83
360.6508006,2.74,14.4,2600,1,-105
366.4764658,2.74,14.2,2600,1,-107
371.1024117,2.68627451,13.8,2600,1,-105
372.5922705,2.58490566,13.4,2600,1,-110
370.6440341,2.58490566,13.4,2600,0,-101
368.696352,2.58490566,13.5,2600,0,-99
364.3473617,2.490909091,13.3,2600,0,-101
363.3730865,2.490909091,13.4,2600,0,-103
361.4249576,2.490909091,13.5,2600,0,-103
359.4773985,2.490909091,13.5,2600,0,-105
361.1993909,2.446428571,13.3,2600,0,-106
365.0986168,2.446428571,13.2,2600,0,-103
371.9274123,2.446428571,12.9,2600,0,-95
377.7856535,2.446428571,12.7,2600,0,-92
384.6257922,2.446428571,12.5,2600,0,-97
390.4932778,2.446428571,12.2,2600,0,-90
398.3227335,2.446428571,12,2600,0,-86
405.1789728,2.446428571,11.8,2600,0,-91
411.6515517,2.362068966,11.3,2600,0,-88
420.3010826,2.322033898,10.9,2600,0,-91
428.1646879,2.322033898,10.7,2600,0,-94
437.0171621,2.322033898,10.5,2600,0,-93
444.3748418,2.209677419,9.9,2600,0,-92
452.2620922,2.209677419,9.7,2600,0,-93
459.4975517,2.283333333,9.8,2600,0,-91
468.5381521,2.322033898,9.7,2600,0,-89
468.5381521,2.322033898,9.7,2600,0,-86
477.4149139,2.322033898,9.5,2600,0,-82
477.4149139,2.322033898,9.5,2600,0,-82
852.2000939,3.186046512,6.4,1800,0,-81
846.1264681,3.113636364,6.4,1800,0,-81
846.1264681,3.113636364,6.4,2600,0,-92
846.1264681,3.113636364,6.4,2600,0,-92
843.1447088,3.113636364,6.4,2600,0,-91
841.2680904,3.186046512,6.5,2600,0,-86
839.2806444,3.186046512,6.5,2600,0,-88
839.5069982,3.341463415,6.6,2600,0,-90
839.5069982,3.341463415,6.6,2600,0,-89
839.5069982,3.341463415,6.6,2600,0,-86
838.5135658,3.341463415,6.6,2600,0,-88
839.5069982,3.341463415,6.6,2600,0,-84
839.5069982,3.341463415,6.6,2600,0,-94
842.9525491,3.702702703,6.9,2600,1,-93
842.9525491,3.702702703,6.9,1800,1,-86
842.9525491,3.702702703,6.9,2600,1,-89
844.9384593,3.702702703,6.8,2600,0,-89
848.0359662,3.805555556,6.9,2600,0,-84
853.0005862,3.805555556,6.9,2600,0,-89
864.9173371,3.805555556,6.8,2600,0,-82
876.8363587,3.805555556,6.7,2600,0,-82
890.7446323,3.805555556,6.6,2600,0,-87
904.6557356,3.805555556,6.5,2600,0,-91
918.5695401,3.805555556,6.4,2600,0,-91
931.4918142,3.805555556,6.3,2600,0,-97
943.3154297,3.702702703,6.1,2600,0,-94
955.2486587,3.702702703,6,2600,0,-95
966.1889049,3.702702703,6,2600,0,-95
975.932887,3.512820513,5.8,2600,0,-95
986.8779053,3.512820513,5.7,2600,0,-93
996.8289723,3.512820513,5.7,2600,0,-93
997.6296908,3.341463415,5.6,2600,0,-94
987.6765665,3.341463415,5.6,2600,0,-93
977.9227986,3.512820513,5.8,2600,0,-96
967.18354,3.702702703,6,2600,0,-96
957.2376925,3.702702703,6,2600,0,-97
944.3098009,3.702702703,6.1,2600,0,-97
934.4741837,3.805555556,6.2,2600,0,-98
923.5393874,3.805555556,6.3,2600,0,-96
919.5634834,3.805555556,6.4,2600,0,-98
914.4840075,3.702702703,6.3,2600,0,-93
910.5080999,3.702702703,6.3,2600,0,-93
907.4166628,3.605263158,6.3,2600,0,-93
907.4166628,3.605263158,6.3,2600,0,-95
907.2006393,3.425,6.2,2600,0,-97
907.2006393,3.425,6.2,2600,0,-95
909.0830545,3.341463415,6.1,2600,0,-97
912.8526716,3.186046512,5.9,2600,0,-96
915.8367759,3.186046512,5.9,2600,0,-97
919.714086,3.113636364,5.8,2600,0,-99
923.6936722,3.113636364,5.8,2600,0,-93
928.5687912,3.044444444,5.7,2600,0,-93
934.4415445,2.97826087,5.6,2600,0,-98
941.4085192,2.97826087,5.6,2600,0,-92
950.3667713,2.97826087,5.5,2600,0,-97
958.9546392,2.74,5.2,2600,0,-98
967.9178684,2.74,5.2,2600,0,-103
977.8778042,2.74,5.1,2600,0,-103
986.5824851,2.58490566,4.9,2600,0,-105
993.7283331,2.68627451,5,2600,0,-109
620.4715948,3.341463415,9,1800,1,-98
615.53229,3.341463415,9.1,1800,1,-98
610.437548,3.261904762,9.1,1800,1,-96
610.437548,3.261904762,9.1,2600,1,-100
607.4742793,3.261904762,9.1,2600,0,-100
604.3550281,3.186046512,9.1,2600,1,-98
603.3672182,3.186046512,9.1,2600,0,-94
603.5238189,3.261904762,9.2,2600,1,-100
605.4989678,3.261904762,9.1,2600,0,-93
610.437548,3.261904762,9.1,2600,1,-99
615.3771201,3.261904762,9,2600,1,-92
622.2941427,3.261904762,8.9,2600,0,-89
630.0515852,3.186046512,8.7,2600,0,-90
636.9740968,3.186046512,8.6,2600,0,-98
640.9305735,3.186046512,8.5,2600,0,-95
646.17103,3.341463415,8.6,2600,0,-87
652.1050529,3.341463415,8.6,2600,1,-77
657.6093065,3.113636364,8.2,2600,0,-85
664.5396903,3.113636364,8.1,2600,0,-93
673.0267454,3.425,8.4,2600,1,-94
682.7825422,3.341463415,8.2,2600,1,-96
692.6846324,3.341463415,8,2600,1,-94
702.3190158,3.186046512,7.8,2600,0,-94
713.2215645,3.186046512,7.6,2600,0,-97
726.9112738,3.702702703,8,2600,1,-94
737.8082407,3.702702703,7.9,2600,1,-88
748.7082209,3.702702703,7.7,2600,0,-84
759.6110847,3.702702703,7.6,2600,0,-89
770.5167097,3.702702703,7.5,2600,0,-90
779.5703945,3.805555556,7.5,2600,0,-91
782.5452064,3.805555556,7.5,2600,0,-88
778.1953482,3.512820513,7.3,2600,0,-96
774.2273568,3.512820513,7.3,2600,0,-97
770.2596965,3.512820513,7.4,2600,0,-98
767.1570895,3.425,7.3,2600,0,-96
763.1893605,3.425,7.4,2600,0,-96
759.9611832,3.261904762,7.2,2600,0,-94
757.9769126,3.261904762,7.3,2600,1,-98
756.9848083,3.261904762,7.3,2600,0,-97
755.0006623,3.261904762,7.3,2600,1,-98
754.0086206,3.261904762,7.3,2600,0,-95
753.0166001,3.261904762,7.3,2600,1,-100
752.8910944,3.186046512,7.2,2600,1,-99
754.1352664,3.341463415,7.4,2600,0,-99
753.8832801,3.186046512,7.2,2600,0,-94
754.8754864,3.186046512,7.2,2600,0,-95
756.8599606,3.186046512,7.2,2600,0,-96
759.8368246,3.186046512,7.2,2600,0,-100
763.8062582,3.186046512,7.1,2600,0,-100
768.646863,3.113636364,7,2600,0,-104
773.610367,3.113636364,7,2600,0,-105
779.5671876,3.113636364,6.9,2600,0,-104
786.4000254,3.044444444,6.8,2600,0,-105
794.4620822,3.113636364,6.8,2600,0,-106
802.2923407,3.044444444,6.6,2600,0,-106
811.2336285,3.044444444,6.6,2600,0,-105
819.1825193,3.044444444,6.5,2600,0,-106
829.3443193,3.186046512,6.6,2600,0,-94
838.1753993,3.113636364,6.4,2600,0,-91
848.1143791,3.113636364,6.3,2600,0,-103
858.9412087,3.044444444,6.2,2600,0,-93
866.7900553,2.97826087,6.1,2600,0,-102
875.7408292,2.97826087,6,2600,0,-96
883.6979122,2.97826087,5.9,2600,0,-91
889.4638835,2.854166667,5.8,2600,0,-93
